date,avg_block_size,cost_per_tx,dificultad,dificultad_btc,fees_total_btc,hashrate,hashrate_btc,ingresos_mineros_btc,market_cap,mempool_size,miners_revenue_usd,n_unique_addresses,precio_btc,total_btc_sent,trade_volume_exchange,transacciones_btc,transacciones_dia,transacciones_segundo,efficiency_j_th,elec_cost_kwh,attack_hourly_cost_usd
2015-03-26,0.368037412162162,10.4859607335034,46717549644.7064,46717549644.7064,14.52750048,346028.956401821,346028.956401821,1128027.22590663,3454943421.45,21995935.986486487,1128027.22590663,187578.0,247.08,13983096.25,0.0,101181.0,101181.0,2.322569444444444,386.95473251028807,0.0661,8850.62754373506
2015-03-27,0.301105421052632,11.5428608418589,46717549644.7064,46717549644.7064,13.97818158,399442.822155122,399442.822155122,1268664.29226788,3486014791.781646,21995935.986486487,1268664.29226788,196455.0,249.23,13987139.556962024,2090932.5311,99491.0,99491.0,2.322569444444444,385.8847736625514,0.0661,10188.58148952021
2015-03-28,0.341894439189189,10.789742675364,46717549644.7064,46717549644.7064,12.58691333,348351.298391095,348351.298391095,1005981.65833757,3463772399.1320424,21995935.986486487,1005981.65833757,200239.0,247.57,13991082.92253521,1507092.2778,87374.0,87374.0,2.322569444444444,384.8148148148148,0.0661,8860.753939175474
2015-03-29,0.352724490196078,11.5265739807849,46717549644.7064,46717549644.7064,12.76426269,350673.640380369,350673.640380369,1110135.86666338,3540133790.7945204,21995935.986486487,1110135.86666338,231523.0,252.96,13994836.301369863,1439491.6464,90516.0,90516.0,2.322569444444444,383.7448559670782,0.0661,8895.024491430157
2015-03-30,0.41547102112676,8.47401783588763,46717549644.7064,46717549644.7064,15.45788621,329772.562476903,329772.562476903,973393.48077274,3392404944.772388,21995935.986486487,973393.48077274,213673.0,242.34,13998534.888059702,1621283.6808,106355.0,106355.0,2.322569444444444,382.67489711934155,0.0661,8341.534541771476
2015-03-31,0.40042098,8.64733331198493,46717549644.7064,46717549644.7064,16.30322108,346028.956401821,346028.956401821,1083199.55999248,3472544625.714286,21995935.986486487,1083199.55999248,226307.0,248.0,14002196.07142857,1961464.24,115111.0,115111.0,2.322569444444444,381.60493827160496,0.0661,8728.264300016508
2015-04-01,0.46936971969697,7.06039668727043,46717549644.7064,46717549644.7064,16.83868407,329772.562476903,329772.562476903,942541.77656054,3412204073.818548,21995935.986486487,942541.77656054,223233.0,243.63,14005681.048387097,1986656.472,119343.0,119343.0,2.322569444444444,380.5349794238683,0.0674,8458.025681649891
2015-04-02,0.367188379518072,9.73492021532791,46717549644.7064,46717549644.7064,15.69228121,341384.272423273,341384.272423273,1199712.09749658,3453177247.6568627,21995935.986486487,1199712.09749658,211292.0,246.49,14009400.980392156,1535267.8948,112070.0,112070.0,2.322569444444444,379.4650205761317,0.0674,8731.224483267944
2015-04-03,0.409840808219178,9.37870352652303,46717549644.7064,46717549644.7064,14.9398179,350673.640380369,350673.640380369,1067896.69834402,3549294816.3235292,21995935.986486487,1067896.69834402,194634.0,253.28,14013324.448529411,2469675.0256,104546.0,104546.0,2.322569444444444,378.39506172839504,0.0674,8943.5199140021
2015-04-04,0.340018366013072,11.9266217111007,46717549644.7064,46717549644.7064,13.74643295,357640.66634819,357640.66634819,1205590.6290449,3564537131.910714,21995935.986486487,1205590.6290449,215923.0,254.3,14017055.17857143,1299066.12,89651.0,89651.0,2.322569444444444,377.32510288065845,0.0674,9095.414402506904
2015-04-05,0.377984493243243,10.5214243560757,49446390688.2414,49446390688.2414,14.83959852,371157.005411998,371157.005411998,1082160.05929545,3556656426.5964284,21995935.986486487,1082160.05929545,221968.0,253.67,14020800.357142856,690291.8774,95023.0,95023.0,2.322569444444444,376.2551440329218,0.0674,9412.391972530037
2015-04-06,0.468922150793651,8.00774474117734,49446390688.2414,49446390688.2414,16.08612337,317081.150318859,317081.150318859,942391.439865455,3653606202.7815127,21995935.986486487,942391.439865455,205697.0,260.52,14024282.983193276,1506006.2004,107449.0,107449.0,2.322569444444444,375.1851851851852,0.0674,8018.183716814995
2015-04-07,0.394002,9.55863390182793,49446390688.2414,49446390688.2414,15.6944422,390820.952718594,390820.952718594,1229555.75469383,3579593235.70073,21995935.986486487,1229555.75469383,215918.0,255.18,14027718.613138687,1527372.2346,108714.0,108714.0,2.322569444444444,374.1152263374486,0.0674,9854.693462983678
2015-04-08,0.4623826,8.15462475450184,49446390688.2414,49446390688.2414,16.1527751,292501.216185614,292501.216185614,1013831.8772282,3562513759.188034,21995935.986486487,1013831.8772282,215255.0,253.9,14031168.803418804,1525083.357,110751.0,110751.0,2.322569444444444,373.04526748971193,0.0674,7354.431504786116
2015-04-09,0.439197052631579,7.16847014189392,49446390688.2414,49446390688.2414,18.87801779,351493.058105402,351493.058105402,905334.768100351,3438434607.2834644,21995935.986486487,905334.768100351,201791.0,245.0,14034426.968503937,2856839.65,116620.0,116620.0,2.322569444444444,371.9753086419753,0.0674,8812.330193385707
2015-04-10,0.375338046052632,8.90326071132332,49446390688.2414,49446390688.2414,27.80415534,349035.064692078,349035.064692078,1125051.63652566,3411230251.5957446,21995935.986486487,1125051.63652566,218653.0,243.0,14037984.574468086,2146559.94,112826.0,112826.0,2.322569444444444,370.90534979423865,0.0674,8725.534764028711
2015-04-11,0.392244992857143,8.73312289262937,49446390688.2414,49446390688.2414,16.6150047,336745.097625455,336745.097625455,948286.14929616,3313833948.854962,21995935.986486487,948286.14929616,235064.0,236.0,14041669.274809161,2724945.68,99429.0,99429.0,2.322569444444444,369.83539094650206,0.0674,8394.013175516939
2015-04-12,0.3713127578125,9.20647803364127,49446390688.2414,49446390688.2414,14.10159871,334287.104212131,334287.104212131,830709.719453486,3319678088.942623,21995935.986486487,830709.719453486,217732.0,236.36,14045007.99180328,970652.5212,86999.0,86999.0,2.322569444444444,368.7654320987655,0.0674,8308.635816170647
2015-04-13,0.414068128205129,8.43190937878154,49446390688.2414,49446390688.2414,17.27967925,346577.071278753,346577.071278753,1080582.91452837,3322473246.7465754,21995935.986486487,1080582.91452837,221789.0,236.5,14048512.671232877,750487.815,115407.0,115407.0,2.322569444444444,367.69547325102883,0.0674,8589.106884297093
2015-04-14,0.396371973154362,7.78168267986044,49446390688.2414,49446390688.2414,16.02169132,388362.959305269,388362.959305269,901375.649856275,3133817341.631119,21995935.986486487,901375.649856275,213708.0,223.01,14052362.412587412,3104225.6067,110150.0,110150.0,2.322569444444444,366.6255144032922,0.0674,9596.666079834291
2015-04-15,0.448382557377049,6.19627483708753,49446390688.2414,49446390688.2414,15.47774603,302333.189838912,302333.189838912,717156.84964451,3039277479.5635595,21995935.986486487,717156.84964451,186694.0,216.23,14055762.288135594,4011501.1223,107606.0,107606.0,2.322569444444444,365.55555555555554,0.0674,7449.019501557709
2015-04-16,0.365163869565217,8.31340166198068,49446390688.2414,49446390688.2414,14.03218749,339203.09103878,339203.09103878,927077.299737437,3128828171.929134,21995935.986486487,927077.299737437,188970.0,222.55,14058989.763779528,2212431.864,99046.0,99046.0,2.322569444444444,364.4855967078189,0.0674,8332.974806258188
2015-04-17,0.42275519047619,7.04299511398756,49446390688.2414,49446390688.2414,14.66698599,329371.117385482,329371.117385482,754220.2607667,3199168533.5365853,21995935.986486487,754220.2607667,193199.0,227.5,14062279.268292682,2467237.5,102755.0,102755.0,2.322569444444444,363.4156378600823,0.0674,8067.686631948244
2015-04-18,0.368046506849315,8.58764583922262,49446390688.2414,49446390688.2414,13.32714608,326913.123972157,326913.123972157,916061.356961556,3131584786.0,21995935.986486487,916061.356961556,216541.0,222.64,14065688.043478262,1777936.248,97709.0,97709.0,2.322569444444444,362.34567901234567,0.0674,7983.904601363966
2015-04-19,0.367780206896552,10.2371233860188,49446390688.2414,49446390688.2414,12.99562204,334287.104212131,334287.104212131,1081326.8690184,3143206367.3244276,21995935.986486487,1081326.8690184,222517.0,223.41,14069228.625954198,1032440.1648,91134.0,91134.0,2.322569444444444,361.2757201646091,0.0674,8139.885484897009
2015-04-20,0.392346116883117,7.44784082955867,49446390688.2414,49446390688.2414,17.01682374,408026.906611865,408026.906611865,983941.699833826,3132802438.856643,21995935.986486487,983941.699833826,209796.0,222.61,14073053.496503497,1313111.8331,116746.0,116746.0,2.322569444444444,360.20576131687244,0.0674,9906.023506784537
2015-04-21,0.381146660130719,8.06901509100702,47610564513.4713,47610564513.4713,15.43035927,376310.705870182,376310.705870182,996289.362301728,3157307552.9637933,21995935.986486487,996289.362301728,202389.0,224.29,14076898.448275862,1338576.1774,112502.0,112502.0,2.322569444444444,359.1358024691358,0.0674,9108.884030069954
2015-04-22,0.393256967105263,8.45581917532833,47610564513.4713,47610564513.4713,15.864116,338442.961883245,338442.961883245,1041849.93641138,3320938455.2272725,21995935.986486487,1041849.93641138,220819.0,235.85,14080722.727272727,2328884.3155,111878.0,111878.0,2.322569444444444,358.06584362139915,0.0674,8167.859878383873
2015-04-23,0.457809261538462,7.25828632171034,47610564513.4713,47610564513.4713,15.85553042,326609.291887328,326609.291887328,844835.494701797,3289932233.959677,21995935.986486487,844835.494701797,217563.0,233.59,14084216.935483871,2567616.6082,109838.0,109838.0,2.322569444444444,356.9958847736625,0.0674,7858.716869138322
2015-04-24,0.493347112903226,7.07638835204243,47610564513.4713,47610564513.4713,15.60361285,284008.079902024,284008.079902024,818037.569884457,3324350351.516949,21995935.986486487,818037.569884457,204006.0,235.98,14087424.152542373,1973073.6162,108776.0,108776.0,2.322569444444444,355.9259259259259,0.0674,6813.185535765169
2015-04-25,0.32868681595092,10.4662405671012,47610564513.4713,47610564513.4713,99.35690506,364477.035874264,364477.035874264,1138632.77753551,3257274913.6644735,21995935.986486487,1138632.77753551,230746.0,231.16,14090997.203947369,1961172.998,98465.0,98465.0,2.322569444444444,354.85596707818934,0.0674,8717.30376029509
2015-04-26,0.378717479166667,8.97865597186986,47610564513.4713,47610564513.4713,13.43856985,352643.365878346,352643.365878346,840330.369719244,3189524722.0140843,21995935.986486487,840330.369719244,231840.0,226.29,14094854.929577464,1204729.4907,92999.0,92999.0,2.322569444444444,353.7860082304527,0.0674,8408.843461281642
2015-04-27,0.43645196350365,7.24209028656107,47610564513.4713,47610564513.4713,15.72423382,326609.291887328,326609.291887328,953399.459954905,3094861385.7777777,21995935.986486487,953399.459954905,215145.0,219.52,14098311.706349207,2472326.4384,113775.0,113775.0,2.322569444444444,352.71604938271605,0.0674,7764.50285710485
2015-04-28,0.386087516339869,7.93593581640959,47610564513.4713,47610564513.4713,16.15746744,371577.237871815,371577.237871815,997245.566561662,3201290014.7447915,21995935.986486487,997245.566561662,209313.0,227.01,14101977.951388888,3132613.1445,113193.0,113193.0,2.322569444444444,351.6460905349794,0.0674,8806.732236182223
2015-04-29,0.495053889763779,6.22437594107883,47610564513.4713,47610564513.4713,16.87860527,305308.685894676,305308.685894676,741391.64271784,3176553870.8,21995935.986486487,741391.64271784,219107.0,225.2,14105479.0,2108340.416,117260.0,117260.0,2.322569444444444,350.57613168724276,0.0674,7214.087426017143
2015-04-30,0.438464246268657,6.95308929671225,47610564513.4713,47610564513.4713,16.73387524,314775.62189141,314775.62189141,872918.642666443,3183207646.564,21995935.986486487,872918.642666443,206785.0,225.62,14108712.2,1948964.2212,112958.0,112958.0,2.322569444444444,349.5061728395062,0.0674,7415.079944163803
2015-05-01,0.338625385135135,9.69728509478001,47610564513.4713,47610564513.4713,13.73766087,347909.897879979,347909.897879979,1029919.5580613,3330061096.640288,21995935.986486487,1029919.5580613,188699.0,235.97,14112222.302158274,2948242.2158,99560.0,99560.0,2.322569444444444,348.43621399176953,0.0711,8619.055382319733
2015-05-02,0.371399931972789,9.615029875919,47610564513.4713,47610564513.4713,13.99169181,347909.897879979,347909.897879979,1002482.24492307,3260368305.218978,21995935.986486487,1002482.24492307,233284.0,230.97,14115981.751824817,1547771.5446,95102.0,95102.0,2.322569444444444,347.36625514403295,0.0711,8592.588458977307
2015-05-03,0.345818595744681,9.93439152856993,47610564513.4713,47610564513.4713,12.34368977,326609.291887328,326609.291887328,944154.636483757,3300725973.131579,21995935.986486487,944154.636483757,214577.0,233.77,14119544.736842105,1007850.2633,84602.0,84602.0,2.322569444444444,346.2962962962963,0.0711,8041.665115085829
2015-05-04,0.4377948671875,7.8661670498342,47643398017.8034,47643398017.8034,15.10627218,312624.333322854,312624.333322854,901989.777103338,3382022132.1764708,21995935.986486487,901989.777103338,208572.0,239.47,14122947.05882353,1059000.9969,104000.0,104000.0,2.322569444444444,345.22633744855966,0.0711,7673.549520273642
2015-05-05,0.385758902597403,8.08809879846626,47643398017.8034,47643398017.8034,16.32255227,364728.388876663,364728.388876663,980916.53417919,3365624330.0,21995935.986486487,980916.53417919,219742.0,238.25,14126440.0,1783949.29,115348.0,115348.0,2.322569444444444,344.156378600823,0.0711,8924.728065846928
2015-05-06,0.363293552795031,8.80223977864,47643398017.8034,47643398017.8034,15.78427708,338676.361099758,338676.361099758,1095042.63966171,3332936893.942953,21995935.986486487,1095042.63966171,225289.0,235.87,14130397.651006712,2041110.4798,111733.0,111733.0,2.322569444444444,343.08641975308643,0.0711,8261.482999133552
2015-05-07,0.420890120567376,7.55324817234273,47643398017.8034,47643398017.8034,15.99528963,381306.95200742,381306.95200742,879719.261384585,3236578840.125,21995935.986486487,879719.261384585,220987.0,228.99,14134149.264705881,1979105.6124,111125.0,111125.0,2.322569444444444,342.0164609053498,0.0711,9272.382376761472
2015-05-08,0.399740326666667,8.96326120024399,47643398017.8034,47643398017.8034,16.57046441,350518.191907442,350518.191907442,1071486.17039957,3352936600.848921,21995935.986486487,1071486.17039957,258964.0,237.16,14137867.26618705,2614622.5952,109145.0,109145.0,2.322569444444444,340.9465020576132,0.0711,8497.01534727035
2015-05-09,0.381327139534884,8.80032762120269,47643398017.8034,47643398017.8034,13.34743823,298414.136353633,298414.136353633,921816.71766574,3439715963.672269,21995935.986486487,921816.71766574,189134.0,243.24,14141243.06722689,2317325.5884,94716.0,94716.0,2.322569444444444,339.87654320987656,0.0711,7211.243919238065
2015-05-10,0.422314527131783,9.76774881221702,47643398017.8034,47643398017.8034,15.5854514,305519.234838243,305519.234838243,966831.312930865,3425663985.277311,21995935.986486487,966831.312930865,219078.0,242.19,14144531.092436975,1335239.4861,89409.0,89409.0,2.322569444444444,338.8065843621399,0.0711,7359.6981101272995
2015-05-11,0.393459151898734,8.957031013946,47643398017.8034,47643398017.8034,17.33158914,352886.558068979,352886.558068979,1068466.31559159,3382952110.761745,21995935.986486487,1068466.31559159,225581.0,239.11,14148099.66442953,841557.2094,111374.0,111374.0,2.322569444444444,337.7366255144033,0.0711,8473.891058655434
2015-05-12,0.402724373333333,8.47576182580181,47643398017.8034,47643398017.8034,16.05606726,374201.85352281,374201.85352281,1064598.06412984,3409909943.0,21995935.986486487,1064598.06412984,226586.0,240.95,14151940.0,2332391.181,110101.0,110101.0,2.322569444444444,336.66666666666663,0.0711,8957.2697677755
2015-05-13,0.355236080246914,9.69296367643304,47643398017.8034,47643398017.8034,15.48162095,383675.318168957,383675.318168957,1209740.0246009,3412974350.05,21995935.986486487,1209740.0246009,210288.0,241.1,14155845.5,2015649.042,108858.0,108858.0,2.322569444444444,335.59670781893004,0.0711,9154.848346435545
2015-05-14,0.339278603896104,10.0737173398024,47643398017.8034,47643398017.8034,14.06091765,331571.262615148,331571.262615148,1112652.15389852,3341286123.260638,21995935.986486487,1112652.15389852,200454.0,235.97,14159792.021276595,2179359.9275,101584.0,101584.0,2.322569444444444,334.52674897119346,0.0711,7886.373359632758
2015-05-15,0.370002537414966,8.68643809355168,47643398017.8034,47643398017.8034,15.12186504,390780.416653567,390780.416653567,1100858.35891009,3358187465.319549,21995935.986486487,1100858.35891009,209511.0,237.1,14163591.165413534,1826350.477,105160.0,105160.0,2.322569444444444,333.4567901234568,0.0711,9264.926058346831
2015-05-16,0.389019227272727,8.96633894956793,47643398017.8034,47643398017.8034,13.11363793,303150.868676707,303150.868676707,893513.609002344,3362835127.148,21995935.986486487,893513.609002344,229024.0,237.37,14167060.4,1078326.8097,90686.0,90686.0,2.322569444444444,332.38683127572017,0.0711,7164.274656957007
2015-05-17,0.311851210526316,12.4610749252083,48807487244.6814,48807487244.6814,13.07921042,419738.369701863,419738.369701863,1144998.33057769,3353246044.4814816,21995935.986486487,1144998.33057769,213882.0,236.63,14170840.74074074,795921.5691,87162.0,87162.0,2.322569444444444,331.3168724279835,0.0711,9887.62131641134
2015-05-18,0.375255131944444,8.77206928330494,48807487244.6814,48807487244.6814,14.84130953,332393.969070261,332393.969070261,970848.767929774,3342829239.9055557,21995935.986486487,970848.767929774,206913.0,235.83,14174741.296296297,620907.3738,98578.0,98578.0,2.322569444444444,330.2469135802469,0.0711,7804.795057085877
2015-05-19,0.450350123076923,7.30445679275105,48807487244.6814,48807487244.6814,15.68797983,329967.735719384,329967.735719384,818617.777220403,3300827481.0793653,21995935.986486487,818617.777220403,212508.0,232.81,14178203.174603175,1733701.1485,107346.0,107346.0,2.322569444444444,329.1769547325103,0.0711,7722.723760130698
2015-05-20,0.39034904137931,8.16803452840434,48807487244.6814,48807487244.6814,15.0403967,344525.13582465,344525.13582465,969954.100248016,3281624398.5820894,21995935.986486487,969954.100248016,214856.0,231.4,14181609.328358209,1288756.846,106888.0,106888.0,2.322569444444444,328.10699588477365,0.0711,8037.2227306098075
